time,open,high,low,close,vol,vwap
2017-09-19 14:00:00+00:00,3960.09,3996.79,3951.8,3978.95,579.89,3978.95
2017-09-19 15:00:00+00:00,3978.95,4022.96,3960.45,4020.01,501.71,4020.01
2017-09-19 16:00:00+00:00,4020.01,4020.01,3998.74,4005.01,567.32,4005.01
2017-09-19 17:00:00+00:00,4005.01,4049.0,4000.12,4000.12,632.67,4000.12
2017-09-19 18:00:00+00:00,4000.12,4019.99,3981.9,3991.69,349.35,3991.69
2017-09-19 19:00:00+00:00,3991.69,3991.69,3900.0,3910.01,913.38,3910.01
2017-09-19 20:00:00+00:00,3910.01,3929.99,3874.29,3904.96,735.36,3904.96
2017-09-19 21:00:00+00:00,3904.96,3943.63,3892.2,3908.91,646.78,3908.91
2017-09-19 22:00:00+00:00,3908.91,3931.87,3891.31,3923.07,340.05,3923.07
2017-09-19 23:00:00+00:00,3923.07,3941.23,3910.1,3910.11,264.58,3910.11
2017-09-20 00:00:00+00:00,3910.11,3919.67,3898.66,3909.88,329.72,3909.88
2017-09-20 01:00:00+00:00,3909.88,3918.59,3893.54,3893.54,463.94,3893.54
2017-09-20 02:00:00+00:00,3893.54,3935.4,3890.0,3900.01,724.89,3900.01
2017-09-20 03:00:00+00:00,3900.01,3905.03,3885.0,3889.51,354.07,3889.51
2017-09-20 04:00:00+00:00,3889.51,3889.51,3850.1,3860.48,601.28,3860.48
2017-09-20 05:00:00+00:00,3860.48,3914.59,3850.01,3900.84,612.34,3900.84
2017-09-20 06:00:00+00:00,3900.84,3959.0,3875.99,3955.24,402.88,3955.24
2017-09-20 07:00:00+00:00,3955.24,3965.35,3935.6,3949.96,277.34,3949.96
2017-09-20 08:00:00+00:00,3949.96,3949.96,3927.0,3936.52,99.84,3936.52
2017-09-20 09:00:00+00:00,3936.52,3950.87,3923.51,3923.51,209.21,3923.51
2017-09-20 10:00:00+00:00,3923.51,3930.0,3900.85,3930.0,191.5,3930.0
2017-09-20 11:00:00+00:00,3930.0,3930.0,3900.85,3920.88,166.56,3920.88
2017-09-20 12:00:00+00:00,3920.88,3954.53,3910.8,3938.96,232.23,3938.96
2017-09-20 13:00:00+00:00,3938.96,4012.0,3927.93,4003.4,364.79,4003.4
2017-09-20 14:00:00+00:00,4003.4,4044.0,3990.0,4009.98,711.59,4009.98
2017-09-20 15:00:00+00:00,4009.98,4009.99,3988.64,3990.7,446.59,3990.7
2017-09-20 16:00:00+00:00,3990.7,4018.0,3987.78,4018.0,447.91,4018.0
2017-09-20 17:00:00+00:00,4018.0,4022.81,3990.0,3994.71,435.25,3994.71
2017-09-20 18:00:00+00:00,3994.71,3999.0,3972.03,3999.0,434.87,3999.0
2017-09-20 19:00:00+00:00,3999.0,3999.0,3941.0,3952.95,397.96,3952.95
2017-09-20 20:00:00+00:00,3952.95,3971.86,3949.2,3960.51,343.02,3960.51
2017-09-20 21:00:00+00:00,3960.51,3971.88,3938.55,3947.92,278.63,3947.92
2017-09-20 22:00:00+00:00,3947.92,3965.0,3945.37,3949.02,213.18,3949.02
2017-09-20 23:00:00+00:00,3949.02,3957.02,3865.0,3867.05,1070.22,3867.05
2017-09-21 00:00:00+00:00,3867.05,3900.0,3811.0,3844.05,1192.68,3844.05
2017-09-21 01:00:00+00:00,3844.05,3863.3,3820.25,3850.08,651.76,3850.08
2017-09-21 02:00:00+00:00,3850.08,3889.02,3850.08,3876.89,352.34,3876.89
2017-09-21 03:00:00+00:00,3876.89,3877.01,3830.99,3833.36,308.67,3833.36
2017-09-21 04:00:00+00:00,3833.36,3869.71,3820.0,3862.58,448.62,3862.58
2017-09-21 05:00:00+00:00,3862.58,3877.7,3854.0,3871.89,166.62,3871.89
2017-09-21 06:00:00+00:00,3871.89,3879.9,3861.56,3871.99,216.49,3871.99
2017-09-21 07:00:00+00:00,3871.99,3900.54,3869.87,3898.33,199.72,3898.33
2017-09-21 08:00:00+00:00,3898.33,3903.57,3854.29,3865.87,214.87,3865.87
2017-09-21 09:00:00+00:00,3865.87,3872.9,3850.0,3864.25,143.66,3864.25
2017-09-21 10:00:00+00:00,3864.25,3895.0,3859.0,3890.75,105.97,3890.75
2017-09-21 11:00:00+00:00,3890.75,3890.75,3858.0,3862.11,104.01,3862.11
2017-09-21 12:00:00+00:00,3862.11,3868.95,3848.79,3860.87,213.99,3860.87
2017-09-21 13:00:00+00:00,3860.87,3876.94,3859.1,3864.96,173.31,3864.96
2017-09-21 14:00:00+00:00,3864.96,3875.54,3768.53,3778.99,729.54,3778.99
2017-09-21 15:00:00+00:00,3778.99,3797.97,3700.0,3754.98,1963.7,3754.98
2017-09-21 16:00:00+00:00,3754.98,3758.99,3641.93,3696.28,1445.27,3696.28
2017-09-21 17:00:00+00:00,3696.28,3739.43,3664.2,3688.58,914.69,3688.58
2017-09-21 18:00:00+00:00,3688.58,3723.01,3675.0,3695.02,634.9,3695.02
2017-09-21 19:00:00+00:00,3695.02,3695.02,3615.75,3634.95,1110.12,3634.95
2017-09-21 20:00:00+00:00,3634.95,3670.36,3571.0,3654.94,1337.74,3654.94
2017-09-21 21:00:00+00:00,3654.94,3707.88,3638.54,3648.97,860.6,3648.97
2017-09-21 22:00:00+00:00,3648.97,3679.98,3622.89,3628.0,472.58,3628.0
2017-09-21 23:00:00+00:00,3628.0,3648.42,3587.93,3617.47,613.5,3617.47
2017-09-22 00:00:00+00:00,3617.47,3658.98,3605.8,3658.07,579.82,3658.07
2017-09-22 01:00:00+00:00,3658.07,3680.0,3655.01,3655.01,455.07,3655.01
2017-09-22 02:00:00+00:00,3655.01,3680.0,3631.01,3635.55,391.18,3635.55
2017-09-22 03:00:00+00:00,3635.55,3707.14,3629.02,3704.18,660.07,3704.18
2017-09-22 04:00:00+00:00,3704.18,3767.77,3684.74,3735.24,934.95,3735.24
2017-09-22 05:00:00+00:00,3735.24,3753.47,3702.87,3726.57,389.49,3726.57
2017-09-22 06:00:00+00:00,3726.57,3757.29,3718.87,3755.0,270.34,3755.0
2017-09-22 07:00:00+00:00,3755.0,3756.0,3676.01,3678.8,292.44,3678.8
2017-09-22 08:00:00+00:00,3678.8,3689.2,3640.0,3671.98,351.58,3671.98
2017-09-22 09:00:00+00:00,3671.98,3671.98,3605.62,3612.19,390.55,3612.19
2017-09-22 10:00:00+00:00,3612.19,3635.3,3590.0,3598.38,453.39,3598.38
2017-09-22 11:00:00+00:00,3598.38,3624.94,3558.41,3558.48,514.19,3558.48
2017-09-22 12:00:00+00:00,3558.48,3614.0,3540.0,3610.52,563.44,3610.52
2017-09-22 13:00:00+00:00,3610.52,3611.34,3565.08,3573.34,356.03,3573.34
2017-09-22 14:00:00+00:00,3573.34,3633.7,3572.16,3600.01,534.76,3600.01
2017-09-22 15:00:00+00:00,3600.01,3610.0,3509.79,3531.57,1314.18,3531.57
2017-09-22 16:00:00+00:00,3531.57,3586.69,3531.57,3568.0,499.55,3568.0
2017-09-22 17:00:00+00:00,3568.0,3570.67,3531.01,3555.02,690.47,3555.02
2017-09-22 18:00:00+00:00,3555.02,3575.0,3550.0,3558.95,472.27,3558.95
2017-09-22 19:00:00+00:00,3558.95,3595.0,3558.31,3590.0,533.17,3590.0
2017-09-22 20:00:00+00:00,3619.01,3624.57,3580.0,3609.12,237.17,3609.12
2017-09-22 21:00:00+00:00,3609.12,3609.13,3580.0,3599.97,199.27,3599.97
2017-09-22 22:00:00+00:00,3599.97,3644.0,3598.68,3640.26,217.86,3640.26
2017-09-22 23:00:00+00:00,3640.26,3640.26,3618.21,3627.21,143.33,3627.21
2017-09-23 00:00:00+00:00,3627.21,3714.81,3627.0,3708.79,475.37,3708.79
2017-09-23 01:00:00+00:00,3708.79,3725.39,3684.22,3699.99,379.49,3699.99
2017-09-23 02:00:00+00:00,3699.99,3719.99,3699.98,3710.47,285.15,3710.47
2017-09-23 03:00:00+00:00,3710.47,3710.47,3700.99,3701.1,139.99,3701.1
2017-09-23 04:00:00+00:00,3701.1,3749.76,3701.09,3741.16,266.84,3741.16
2017-09-23 05:00:00+00:00,3741.16,3741.98,3720.0,3725.71,76.6,3725.71
2017-09-23 06:00:00+00:00,3725.71,3769.76,3725.5,3769.76,313.5,3769.76
2017-09-23 07:00:00+00:00,3769.76,3800.0,3751.57,3800.0,373.58,3800.0
2017-09-23 08:00:00+00:00,3800.0,3818.89,3769.55,3781.99,430.53,3781.99
2017-09-23 09:00:00+00:00,3781.99,3798.0,3735.55,3797.5,330.48,3797.5
